instance;recursions;rootTime;cleaningTime;packingTime;flowerTime;digraphTime;busyCycleBranchingTime;cycleSearchTime;tarjanTime;totalTime;firstLowerbound;firstDigraphNodes;firstCleans;tarjanString
../instances/complex/chess-n_700;3;41272479;738516;174517;0;215285;576344;4272;0;43307266;6;8;9;null
../instances/synthetic/synth-n_160-m_1346-k_6-p_0.1.txt;0;103167759;0;0;0;0;0;0;0;103170393;0;0;6;null
../instances/synthetic/synth-n_275-m_2051-k_10-p_0.05.txt;1;189853127;10281746;1661293;0;2001220;0;6882;0;204504286;5;0;5;null
../instances/synthetic/synth-n_225-m_2681-k_10-p_0.1.txt;2;228022872;49738721;4125414;0;3544026;0;5030;0;287603858;9;0;0;null
../instances/synthetic/synth-n_180-m_3812-k_25-p_0.2.txt;11;431381214;247500098;29646982;0;8616094;9593032;7286;0;733183667;23;0;0;null
../instances/synthetic/synth-n_60-m_110-k_2-p_0.05.txt;0;7132664;0;0;0;0;0;0;0;7132726;0;0;1;null
../instances/complex/chess-n_200;0;9802632;0;0;0;0;0;0;0;9803862;0;3;0;null
../instances/complex/GD-n_105-m_149.mtx;0;21481509;0;0;0;0;0;0;0;21484651;0;16;4;null
../instances/synthetic/synth-n_100-m_546-k_8-p_0.1.txt;2;52522395;2705520;602926;0;1894180;0;9278;0;58696585;4;0;3;null
../instances/synthetic/synth-n_250-m_6557-k_10-p_0.2.txt;1;622686297;109969615;10867154;0;7476638;0;9916;0;754120655;10;0;0;null
../instances/synthetic/synth-n_225-m_1470-k_20-p_0.05.txt;384;163054816;526083402;50075080;48511390;11266443;95128635;3119;0;966203002;13;0;0;null
../instances/complex/bitcoinalpha-n_300;0;10129651;0;0;0;0;0;0;0;10131463;0;22;0;null
../instances/complex/moreno_rhesus-m_16-m_111;22;10949976;3415164;2465425;0;664294;615589;5037;0;20562862;5;2;0;null
../instances/complex/openflights-n_400;0;26314441;0;0;0;0;0;0;0;26318045;0;37;32;null
../instances/complex/chess-n_800;9;103877885;1032148;358569;0;641994;586293;5133;0;107214531;5;14;17;null
../instances/synthetic/synth-n_180-m_3254-k_2-p_0.2.txt;0;105975421;0;0;0;0;0;0;0;105977750;0;0;2;null
../instances/synthetic/synth-n_300-m_2429-k_8-p_0.05.txt;1;230469408;33390937;2055769;0;2993341;0;8305;0;270035601;6;0;2;null
../instances/synthetic/synth-n_275-m_7982-k_10-p_0.2.txt;1;722032031;155359881;9286113;0;7466942;0;8634;0;897114765;10;0;0;null
../instances/synthetic/synth-n_275-m_8453-k_25-p_0.2.txt;11;917795053;392288278;51898705;0;12982811;19745519;2588;0;1403473521;24;0;0;null
../instances/synthetic/synth-n_20-m_18-k_4-p_0.05.txt;0;6139500;0;0;0;0;0;0;0;6142855;0;0;1;null
../instances/complex/usairport-n_200;0;26523825;0;0;0;0;0;0;0;26527508;0;13;16;null
../instances/complex/biology-n_23-m_166-p_0.75-17;919;15564847;44888418;12265837;670347;3328652;46622205;748;0;147582398;4;0;0;null
../instances/complex/link-kv-n_1000;22;101452026;997756;471934;0;574322;1068852;2747;0;105249912;5;215;14;null
../instances/synthetic/synth-n_60-m_196-k_2-p_0.1.txt;0;8216876;0;0;0;0;0;0;0;8218284;0;0;2;null
../instances/complex/biology-n_20-m_125-p_0.9-24;2;11393334;2017341;373900;0;761717;588335;6798;0;15656734;3;0;0;null
../instances/synthetic/synth-n_100-m_282-k_2-p_0.05.txt;0;12368214;0;0;0;0;0;0;0;12371081;0;0;2;null
../instances/complex/moreno_hens-n_32-m_496;806;24411536;44152833;13948481;1124922;3274469;51062708;655;0;167298323;1;0;0;null
../instances/synthetic/synth-n_60-m_468-k_15-p_0.2.txt;1697;50539305;259413649;74596641;9380507;8087696;105840852;651;0;562837467;8;0;0;null
../instances/synthetic/synth-n_20-m_59-k_6-p_0.2.txt;0;7571804;0;0;0;0;0;0;0;7575751;0;1;2;null
../instances/synthetic/synth-n_40-m_36-k_2-p_0.05.txt;0;7449723;0;0;0;0;0;0;0;7452405;0;0;0;null
../instances/synthetic/synth-n_60-m_207-k_8-p_0.1.txt;38;19461423;6023703;1726826;0;834330;3539392;5674;0;33906349;4;0;2;null
../instances/synthetic/synth-n_120-m_828-k_8-p_0.1.txt;1;64773019;13825811;1567324;0;1863557;0;24449;0;83758204;7;0;1;null
../instances/synthetic/synth-n_160-m_2910-k_15-p_0.2.txt;1;225018843;131821329;9635221;0;7707127;0;8861;0;376712407;15;0;0;null
../instances/complex/biology-n_20-m_125-p_0.9-7;1;11448091;375854;318561;0;2086949;0;7926;0;14596294;3;0;1;null
../instances/synthetic/synth-n_180-m_804-k_2-p_0.05.txt;0;24350242;0;0;0;0;0;0;0;24353098;0;0;2;null
../instances/complex/biology-n_19-m_99-p_0.75-20;14;11727823;3331725;399559;0;603381;2243992;4646;0;19566915;3;0;0;null
../instances/synthetic/synth-n_160-m_743-k_20-p_0.05.txt;1261;57921688;212112755;49466489;15567289;8808609;67884873;610;0;448893821;8;0;1;null
../instances/synthetic/synth-n_275-m_4371-k_30-p_0.1.txt;29;732261194;606342833;52173245;0;9378263;33563217;2683;0;1443122897;29;0;0;null
../instances/complex/link-kv-n_200;0;6141127;0;0;0;0;0;0;0;6142680;0;18;0;null
../instances/complex/link-kv-n_300;0;15143494;0;0;0;0;0;0;0;15146514;0;52;3;null
../instances/synthetic/synth-n_120-m_791-k_2-p_0.1.txt;0;21715286;0;0;0;0;0;0;0;21715194;0;0;2;null
../instances/synthetic/synth-n_140-m_2032-k_2-p_0.2.txt;0;87091335;0;0;0;0;0;0;0;87093235;0;0;2;null
../instances/complex/talk-oc-n_800;0;14332918;0;0;0;0;0;0;0;14334766;0;4;0;null
../instances/complex/biology-n_28-m_163-p_0.75-11;11;14426097;5806956;990088;0;853233;1523453;5572;0;24949976;5;0;1;null
../instances/synthetic/synth-n_70-m_159-k_15-p_0.05.txt;0;13690222;0;0;0;0;0;0;0;13693165;0;0;4;null
../instances/synthetic/synth-n_200-m_2075-k_10-p_0.1.txt;1;123479772;27458471;1860634;0;2928344;0;7622;0;157415730;9;0;1;null
../instances/complex/advotogo-n_400;0;16351479;0;0;0;0;0;0;0;16355047;0;20;2;null
../instances/synthetic/synth-n_30-m_28-k_6-p_0.05.txt;0;7952894;0;0;0;0;0;0;0;7955906;0;0;1;null
../instances/synthetic/synth-n_20-m_25-k_8-p_0.1.txt;0;8216824;0;0;0;0;0;0;0;8220262;0;1;1;null
../instances/synthetic/synth-n_225-m_5212-k_6-p_0.2.txt;1;408567317;90256905;6921180;0;10235916;0;9211;0;519675542;6;0;0;null
../instances/complex/Tina_AskCal-n_11-m_29.mtx;0;5991826;0;0;0;0;0;0;0;5993840;0;3;0;null
../instances/synthetic/synth-n_180-m_855-k_15-p_0.05.txt;4;78288389;13757162;1438526;0;1553677;929484;7103;0;97541798;9;0;4;null
../instances/synthetic/synth-n_200-m_1075-k_10-p_0.05.txt;3;91635460;15529808;2617138;0;2105110;0;9701;0;113981391;7;0;1;null
../instances/complex/ucsocial-n_700;0;127619537;0;0;0;0;0;0;0;127620809;0;37;129;null
../instances/synthetic/synth-n_275-m_4227-k_15-p_0.1.txt;1;498371390;82970538;9005614;0;7364215;0;8564;0;601021390;14;0;1;null
../instances/synthetic/synth-n_275-m_2220-k_30-p_0.05.txt;98285;257963272;109594633901;17582806090;5092619403;821396958;26649662865;284;0;166889222794;19;0;0;null
../instances/synthetic/synth-n_40-m_58-k_15-p_0.05.txt;0;8370208;0;0;0;0;0;0;0;8372236;0;0;1;null
../instances/synthetic/synth-n_70-m_125-k_4-p_0.05.txt;0;9524532;0;0;0;0;0;0;0;9526665;0;0;0;null
../instances/synthetic/synth-n_70-m_167-k_20-p_0.05.txt;50;21836528;7589586;2044181;0;1022510;3717253;2880;0;39029697;7;0;0;null
../instances/synthetic/synth-n_50-m_302-k_6-p_0.2.txt;1;29528156;3750204;1097240;0;1546324;0;9207;0;36562589;5;0;1;null
../instances/synthetic/synth-n_225-m_4993-k_2-p_0.2.txt;0;88054929;0;0;0;0;0;0;0;88055404;0;0;2;null
../instances/complex/biology-n_13-m_51-p_0.75-22;1;9244469;812276;329266;0;333090;0;8139;0;11096161;3;0;0;null
../instances/synthetic/synth-n_80-m_167-k_2-p_0.05.txt;0;10548920;0;0;0;0;0;0;0;10550919;0;0;0;null
../instances/synthetic/synth-n_140-m_625-k_25-p_0.05.txt;129666;58189292;6558157411;1657977895;459053840;177620496;3593407676;251;0;14201463298;9;0;0;null
../instances/complex/moreno_bison-n_26-m_314;178;20372030;27214836;3068644;1067109;1864929;11519700;2453;0;72829679;10;0;1;null
../instances/synthetic/synth-n_90-m_980-k_10-p_0.2.txt;1;53723234;16681083;2773060;0;2533958;0;11244;0;77592372;10;0;0;null
../instances/complex/talk-oc-n_1000;0;36554306;0;0;0;0;0;0;0;36558263;0;6;0;null
../instances/synthetic/synth-n_140-m_542-k_15-p_0.05.txt;236;36813022;38049474;8675742;2395890;2750573;16161156;988;0;116375787;5;0;2;null
../instances/synthetic/synth-n_60-m_121-k_10-p_0.05.txt;0;15921646;0;0;0;0;0;0;0;15924413;0;0;3;null
../instances/synthetic/synth-n_70-m_328-k_15-p_0.1.txt;392;35392009;53522741;10541144;662387;6200673;27696260;1062;0;154600111;9;0;0;null
../instances/synthetic/synth-n_140-m_2038-k_4-p_0.2.txt;1;106080595;15061295;1756267;0;3522797;0;9875;0;128237759;4;0;0;null
../instances/synthetic/synth-n_250-m_3249-k_6-p_0.1.txt;0;285421854;0;0;0;0;0;0;0;285423521;0;0;6;null
../instances/complex/biology-n_17-m_89-p_0.5-10;14;10764907;3314174;777245;0;624535;1933618;3274;0;18423688;4;0;0;null
../instances/synthetic/synth-n_300-m_9819-k_20-p_0.2.txt;1;1418406727;450752079;21729709;0;14461216;0;7998;0;1909518535;20;0;0;null
../instances/complex/biology-n_16-m_79-p_0.9-3;9;10532784;1652167;319681;0;570677;1121207;5149;0;15070359;3;0;0;null
../instances/synthetic/synth-n_275-m_2019-k_8-p_0.05.txt;1;166519823;10855016;1432348;0;2413327;0;9296;0;182044926;4;0;4;null
../instances/synthetic/synth-n_100-m_305-k_20-p_0.05.txt;593;29870610;29425799;9127516;1581371;2011866;22018649;502;0;107675655;7;0;0;null
../instances/synthetic/synth-n_140-m_1181-k_20-p_0.1.txt;2506;111074428;1440568730;292280845;43134718;23920992;442306670;573;0;2509361214;19;0;0;null
../instances/synthetic/synth-n_300-m_9325-k_8-p_0.2.txt;1;709840220;157492594;11125856;0;12383398;0;10384;0;895850162;8;0;0;null
../instances/complex/wikispeedia-n_500;29;54491242;2603216;686477;322420;414381;1742659;3393;0;61366984;5;26;27;null
../instances/synthetic/synth-n_180-m_827-k_6-p_0.05.txt;0;61931841;0;0;0;0;0;0;0;61934432;0;0;6;null
../instances/synthetic/synth-n_50-m_139-k_2-p_0.1.txt;0;9668508;0;0;0;0;0;0;0;9668528;0;0;2;null
../instances/complex/advotogo-n_1000;0;63556299;0;0;0;0;0;0;0;63559728;0;72;40;null
../instances/synthetic/synth-n_70-m_304-k_6-p_0.1.txt;4;26078593;4814462;685234;0;1204617;577282;7768;0;34483900;5;0;0;null
../instances/synthetic/synth-n_300-m_8966-k_2-p_0.2.txt;0;445628228;0;0;0;0;0;0;0;445630138;0;0;2;null
../instances/synthetic/synth-n_180-m_3481-k_10-p_0.2.txt;1;231807314;200164189;6249699;0;9149230;0;8591;0;449860310;10;0;0;null
../instances/synthetic/synth-n_275-m_2122-k_15-p_0.05.txt;11;153400660;119850976;7705926;0;3611034;3749953;4666;0;291220317;13;0;0;null
../instances/synthetic/synth-n_50-m_81-k_10-p_0.05.txt;0;9383990;0;0;0;0;0;0;0;9386639;0;2;1;null
../instances/synthetic/synth-n_40-m_192-k_10-p_0.2.txt;36;18633212;16876836;2181139;0;1554383;4027227;4452;0;47709657;9;0;0;null
../instances/synthetic/synth-n_90-m_216-k_4-p_0.05.txt;0;13726353;0;0;0;0;0;0;0;13728147;0;0;3;null
../instances/synthetic/synth-n_180-m_1968-k_20-p_0.1.txt;12;212794066;248399723;13172604;0;6608146;13389807;6424;0;500014787;17;0;0;null
../instances/complex/biology-n_45-m_326-p_0.75-16;3191;23242843;162947879;40603909;3498215;5080038;101165940;410;0;397247231;13;0;0;null
../instances/complex/biology-n_28-m_249-p_0.75-8;11767;21076368;393903790;109772461;13257318;9058136;286520648;268;0;1000011628;8;0;0;null
../instances/synthetic/synth-n_140-m_511-k_4-p_0.05.txt;0;22687824;0;0;0;0;0;0;0;22690032;0;0;2;null
../instances/synthetic/synth-n_200-m_1059-k_8-p_0.05.txt;0;65423547;0;0;0;0;0;0;0;65423620;0;0;8;null
../instances/synthetic/synth-n_100-m_275-k_10-p_0.05.txt;3;19621722;2239828;234682;0;411432;683846;7983;0;23782436;3;0;2;null
../instances/synthetic/synth-n_100-m_542-k_4-p_0.1.txt;0;29923499;0;0;0;0;0;0;0;29926087;0;0;4;null
../instances/synthetic/synth-n_90-m_445-k_10-p_0.1.txt;4;29909927;5263583;647122;0;1027859;1131887;5793;0;38927279;5;0;4;null
../instances/synthetic/synth-n_90-m_258-k_20-p_0.05.txt;38;23445097;9091482;1966743;0;1062556;3485435;5306;0;42820879;7;0;1;null
../instances/synthetic/synth-n_300-m_9694-k_15-p_0.2.txt;1;911321084;380468447;18905807;0;9551318;0;25088;0;1327937633;15;0;0;null
../instances/complex/ChicagoRegional-n_700;0;12664525;0;0;0;0;0;0;0;12665355;0;55;2;null
../instances/synthetic/synth-n_70-m_303-k_8-p_0.1.txt;9;17279329;7407330;1186554;0;900375;1470782;5234;0;29259819;7;0;0;null
../instances/synthetic/synth-n_30-m_55-k_4-p_0.1.txt;0;6921993;0;0;0;0;0;0;0;6923396;0;0;2;null
../instances/synthetic/synth-n_275-m_7697-k_4-p_0.2.txt;1;447905175;49758214;3189750;0;6695413;0;9213;0;510645990;4;0;0;null
../instances/synthetic/synth-n_250-m_1814-k_25-p_0.05.txt;3422;201654498;3306368630;306653292;202636350;46555163;676288968;874;0;5059432660;12;0;0;null
../instances/synthetic/synth-n_30-m_28-k_8-p_0.05.txt;0;5976819;0;0;0;0;0;0;0;5981049;0;0;1;null
../instances/synthetic/synth-n_300-m_5197-k_30-p_0.1.txt;4;600873777;552695169;15104463;0;5401366;7750439;3701;0;1188093600;30;0;0;null
../instances/complex/biology-n_16-m_79-p_0.75-3;11;9858315;4360963;922346;0;892299;1777222;5528;0;18884940;4;0;0;null
../instances/complex/talk-oc-n_500;0;7334267;0;0;0;0;0;0;0;7336980;0;4;0;null
../instances/synthetic/synth-n_20-m_9-k_8-p_0.05.txt;0;3045188;0;0;0;0;0;0;0;3047784;0;0;0;null
../instances/synthetic/synth-n_225-m_1352-k_6-p_0.05.txt;0;94716178;0;0;0;0;0;0;0;94717732;0;0;6;null
../instances/synthetic/synth-n_275-m_3808-k_2-p_0.1.txt;0;154574054;0;0;0;0;0;0;0;154574479;0;0;2;null
../instances/synthetic/synth-n_300-m_9436-k_10-p_0.2.txt;1;852308374;216423406;9893259;0;7677984;0;8235;0;1090784149;10;0;0;null
../instances/complex/biology-n_12-m_45-p_0.5-19;8;6823902;590976;192119;0;341087;829955;3578;0;9270768;2;0;0;null
../instances/complex/temporalGraph-n_700;0;51768496;0;0;0;0;0;0;0;51771049;0;8;18;null
../instances/synthetic/synth-n_90-m_486-k_6-p_0.1.txt;2;43035390;5358342;536441;0;1682967;0;9111;0;51702639;4;0;1;null
../instances/synthetic/synth-n_140-m_632-k_20-p_0.05.txt;1571;63659852;285654921;58132924;24020189;12495320;132620959;813;0;646476676;12;0;1;null
../instances/synthetic/synth-n_100-m_1235-k_20-p_0.2.txt;275;80928860;479464547;40731932;6562050;11148511;87048016;749;0;740925594;16;0;0;null
../instances/synthetic/synth-n_140-m_2205-k_15-p_0.2.txt;11;204040331;146504188;14870888;0;5973390;14068366;4420;0;388630772;13;0;0;null
../instances/synthetic/synth-n_160-m_693-k_6-p_0.05.txt;0;42891052;0;0;0;0;0;0;0;42892388;0;0;6;null
../instances/synthetic/synth-n_200-m_1096-k_6-p_0.05.txt;0;41066721;0;0;0;0;0;0;0;41067775;0;0;6;null
../instances/synthetic/synth-n_80-m_700-k_8-p_0.2.txt;1;56442600;11782673;2399174;0;2534646;0;9139;0;74294344;8;0;0;null
../instances/synthetic/synth-n_80-m_226-k_25-p_0.05.txt;11;25925941;3427348;418952;0;721163;1124118;6221;0;33117909;3;0;2;null
../instances/complex/chess-n_1000;14028;103417385;636536360;121552941;78072088;18489057;400340628;253;0;1555733621;22;17;17;null
../instances/synthetic/synth-n_180-m_1627-k_4-p_0.1.txt;0;63478960;0;0;0;0;0;0;0;63480124;0;0;4;null
../instances/synthetic/synth-n_180-m_881-k_4-p_0.05.txt;0;29651739;0;0;0;0;0;0;0;29654281;0;0;4;null
../instances/synthetic/synth-n_140-m_2080-k_6-p_0.2.txt;1;135899935;24982796;3210333;0;2958176;0;7880;0;168090956;6;0;0;null
../instances/synthetic/synth-n_300-m_4762-k_8-p_0.1.txt;1;375947709;70713246;3985420;0;5735339;0;10495;0;459727404;7;0;1;null
../instances/synthetic/synth-n_50-m_91-k_6-p_0.05.txt;0;7303986;0;0;0;0;0;0;0;7306152;0;0;1;null
../instances/synthetic/synth-n_60-m_94-k_4-p_0.05.txt;0;9261531;0;0;0;0;0;0;0;9263440;0;0;1;null
../instances/synthetic/synth-n_30-m_73-k_10-p_0.1.txt;7;12618035;935376;465559;0;594581;956072;4462;0;16208054;2;0;1;null
../instances/synthetic/synth-n_300-m_4893-k_15-p_0.1.txt;1;532249362;179722703;14040392;0;8814839;0;11872;0;738863641;15;0;0;null
../instances/synthetic/synth-n_50-m_139-k_4-p_0.1.txt;2;8815627;98332;131758;0;236527;494658;4221;0;10020164;2;0;0;null
../instances/synthetic/synth-n_80-m_319-k_4-p_0.1.txt;0;17176703;0;0;0;0;0;0;0;17179291;0;0;3;null
../instances/complex/chess-n_400;0;16791480;0;0;0;0;0;0;0;16794019;0;9;1;null
../instances/complex/biology-n_19-m_99-p_0.5-20;100;13160248;13902579;3481727;0;1080478;9831020;1082;0;47197667;5;0;0;null
../instances/complex/biology-n_22-m_76-p_0.75-9;3;10968454;1466781;330094;0;460164;0;7751;0;13752141;3;0;0;null
../instances/synthetic/synth-n_275-m_2121-k_25-p_0.05.txt;1081;182219551;2651838655;176029852;149529945;25252357;450865933;660;0;3808025610;21;0;0;null
../instances/complex/usairport-n_100;0;7982489;0;0;0;0;0;0;0;7985120;0;10;0;null
../instances/synthetic/synth-n_60-m_222-k_6-p_0.1.txt;0;13960947;0;0;0;0;0;0;0;13962954;0;0;5;null
../instances/synthetic/synth-n_40-m_61-k_8-p_0.05.txt;0;5793066;0;0;0;0;0;0;0;5794615;0;0;1;null
../instances/synthetic/synth-n_60-m_428-k_8-p_0.2.txt;6;34398721;11728583;2644556;0;1939575;1409599;7533;0;53417212;7;0;0;null
../instances/complex/maayan_foodweb-n_183-m_2476;15;25013733;846986;341075;0;233742;874603;3034;0;28028970;3;0;5;null
../instances/synthetic/synth-n_200-m_4591-k_20-p_0.2.txt;1;589628575;104625465;9157416;0;5343516;0;10122;0;712176424;20;0;0;null
../instances/synthetic/synth-n_20-m_25-k_2-p_0.1.txt;0;7635174;0;0;0;0;0;0;0;7653162;0;0;1;null
../instances/complex/ucsocial-n_200;0;14365899;0;0;0;0;0;0;0;14367304;0;9;15;null
../instances/synthetic/synth-n_40-m_176-k_2-p_0.2.txt;0;12239091;0;0;0;0;0;0;0;12241359;0;0;2;null
../instances/complex/wikispeedia-n_100;0;9523525;0;0;0;0;0;0;0;9526629;0;6;0;null
../instances/synthetic/synth-n_30-m_117-k_10-p_0.2.txt;3;10270714;3336853;378067;0;903327;739235;6231;0;16315504;5;0;1;null
../instances/synthetic/synth-n_120-m_724-k_4-p_0.1.txt;0;40640684;0;0;0;0;0;0;0;40643511;0;0;4;null
../instances/synthetic/synth-n_160-m_641-k_2-p_0.05.txt;0;20417559;0;0;0;0;0;0;0;20419161;0;0;2;null
../instances/synthetic/synth-n_160-m_1324-k_2-p_0.1.txt;0;36322044;0;0;0;0;0;0;0;36322956;0;0;2;null
../instances/synthetic/synth-n_80-m_402-k_20-p_0.1.txt;113722;37793718;2654725561;1724886201;66867747;92972511;2591447265;194;0;8562325958;11;0;1;null
../instances/complex/biology-n_12-m_33-p_0.75-15;0;7466179;0;0;0;0;0;0;0;7481562;0;0;3;null
../instances/synthetic/synth-n_60-m_437-k_10-p_0.2.txt;20;36524648;20715244;2662482;0;1859731;2635891;3270;0;66881001;7;0;0;null
../instances/synthetic/synth-n_225-m_1286-k_2-p_0.05.txt;0;45526537;0;0;0;0;0;0;0;45528321;0;0;2;null
../instances/synthetic/synth-n_30-m_25-k_2-p_0.05.txt;0;5690984;0;0;0;0;0;0;0;5694626;0;0;0;null
../instances/complex/biology-n_30-m_287-p_0.9-5;637;20493935;40713810;16186355;668733;2649013;41013609;977;0;145024610;7;0;0;null
../instances/synthetic/synth-n_275-m_7718-k_8-p_0.2.txt;1;784835696;246128727;11796547;0;11437627;0;11934;0;1059297103;8;0;0;null
../instances/synthetic/synth-n_60-m_124-k_25-p_0.05.txt;3;10004556;868607;204494;0;309103;1310802;3598;0;13030943;5;0;1;null
../instances/complex/link-kv-n_700;0;36766711;0;0;0;0;0;0;0;36767666;0;162;4;null
../instances/complex/convote;0;37783543;0;0;0;0;0;0;0;37785643;0;16;13;null
../instances/synthetic/synth-n_200-m_2275-k_15-p_0.1.txt;1;253658770;85946927;8044927;0;5629563;0;10565;0;355843876;15;0;0;null
../instances/complex/biology-n_36-m_219-p_0.5-12;1368;19728295;58343278;18876946;688889;3104743;46235911;800;0;175528988;9;0;0;null
../instances/synthetic/synth-n_50-m_357-k_20-p_0.2.txt;352763;34281664;9684723509;4262593097;498252306;239805711;7324928959;246;0;25439934231;17;0;0;null
../instances/complex/ChicagoRegional-n_1000;0;14639827;0;0;0;0;0;0;0;14644563;0;87;3;null
../instances/complex/health-n_400;0;20694424;0;0;0;0;0;0;0;20695940;0;38;4;null
../instances/synthetic/synth-n_200-m_1115-k_15-p_0.05.txt;34;102100046;86356099;3828452;1335794;3720203;8017593;4242;0;213702698;9;0;0;null
../instances/complex/bitcoinalpha-n_200;0;7119052;0;0;0;0;0;0;0;7121310;0;13;0;null
../instances/synthetic/synth-n_200-m_4097-k_2-p_0.2.txt;0;134245560;0;0;0;0;0;0;0;134246921;0;0;2;null
../instances/complex/moreno_sheep-n_28-m_250;19;13196970;8693434;1038350;0;1127371;1526276;7104;0;28291300;5;0;1;null
../instances/synthetic/synth-n_80-m_193-k_6-p_0.05.txt;0;12577579;0;0;0;0;0;0;0;12579310;0;0;4;null
../instances/complex/usairport-n_800;3603;466629975;63085882;9604429;3397632;4234196;14272387;600;0;603571174;19;34;127;null
../instances/synthetic/synth-n_90-m_273-k_25-p_0.05.txt;1046;18349327;46699187;15978493;2543675;2852265;37385286;714;0;147801240;7;0;0;null
../instances/synthetic/synth-n_50-m_334-k_8-p_0.2.txt;1;24528334;3479022;630160;0;1318851;0;7590;0;30597165;6;0;2;null
../instances/synthetic/synth-n_250-m_1667-k_8-p_0.05.txt;0;120867067;0;0;0;0;0;0;0;120867895;0;0;8;null
../instances/synthetic/synth-n_100-m_568-k_10-p_0.1.txt;1;46743536;11831768;2178581;0;1644689;0;7880;0;63537174;10;0;0;null
../instances/synthetic/synth-n_160-m_3134-k_30-p_0.2.txt;157;292182304;475907280;104146535;0;9945013;147827070;2103;0;1070179773;12;0;0;null
../instances/complex/GD-n_121-m_207.mtx;0;8619524;0;0;0;0;0;0;0;8620863;0;43;0;null
../instances/synthetic/synth-n_30-m_111-k_8-p_0.2.txt;0;12928455;0;0;0;0;0;0;0;12930526;0;2;5;null
../instances/complex/talk-oc-n_700;0;17954069;0;0;0;0;0;0;0;17955997;0;2;0;null
../instances/synthetic/synth-n_200-m_4629-k_25-p_0.2.txt;9;720438709;229145406;29032075;0;8692789;11343502;5511;0;1006288558;24;0;0;null
../instances/synthetic/synth-n_120-m_871-k_15-p_0.1.txt;226;71324862;142279591;24100322;7472708;5479558;36689391;1388;0;305396968;10;0;0;null
../instances/synthetic/synth-n_60-m_243-k_25-p_0.1.txt;7853;24070960;277949253;101090620;12304694;10884701;220728252;334;0;765772983;11;0;0;null
../instances/synthetic/synth-n_20-m_48-k_2-p_0.2.txt;0;5499064;0;0;0;0;0;0;0;5502523;0;0;2;null
../instances/synthetic/synth-n_90-m_410-k_4-p_0.1.txt;0;18638969;0;0;0;0;0;0;0;18640846;0;0;4;null
../instances/synthetic/synth-n_250-m_3436-k_15-p_0.1.txt;1;315634459;112680224;6413685;0;5731567;0;7444;0;443598624;14;0;1;null
../instances/synthetic/synth-n_180-m_1962-k_25-p_0.1.txt;307;180143217;693722950;96341606;22222651;20181968;131865023;2176;0;1175918197;21;0;0;null
../instances/synthetic/synth-n_100-m_1107-k_6-p_0.2.txt;2;41670872;3374456;755818;0;1502343;733329;6837;0;48924428;4;0;2;null
../instances/synthetic/synth-n_120-m_788-k_6-p_0.1.txt;0;31439470;0;0;0;0;0;0;0;31440779;0;0;6;null
../instances/synthetic/synth-n_200-m_2488-k_30-p_0.1.txt;42812;285466044;81327121833;8377532038;2323624211;296200016;15580084021;867;0;111351147494;27;0;0;null
../instances/synthetic/synth-n_225-m_1391-k_15-p_0.05.txt;2;132093780;60893494;5420328;0;3581855;0;6361;0;204958803;14;0;0;null
../instances/synthetic/synth-n_180-m_867-k_8-p_0.05.txt;0;58635663;0;0;0;0;0;0;0;58638062;0;0;8;null
../instances/synthetic/synth-n_30-m_114-k_6-p_0.2.txt;5;12319622;1428608;311720;0;692042;724334;4083;0;16080869;3;0;1;null
../instances/synthetic/synth-n_225-m_5504-k_15-p_0.2.txt;1;557660120;174022952;15310728;0;9497433;0;13740;0;760690383;15;0;0;null
../instances/synthetic/synth-n_70-m_180-k_25-p_0.05.txt;27;18389975;4520140;514726;0;740115;2491020;4753;0;28402303;6;0;1;null
../instances/synthetic/synth-n_80-m_222-k_30-p_0.05.txt;533;26278923;38249601;9849423;1850023;2919125;27075410;705;0;121994640;6;0;1;null
../instances/synthetic/synth-n_100-m_262-k_6-p_0.05.txt;0;18485509;0;0;0;0;0;0;0;18487937;0;0;5;null
../instances/complex/biology-n_17-m_89-p_0.9-10;6;10091024;1325966;321792;0;585243;0;6084;0;13115418;2;0;0;null
../instances/complex/openflights-n_700;2;72135987;969237;695812;0;627134;794927;5124;0;75637470;7;78;63;null
../instances/complex/wikispeedia-n_200;0;13940413;0;0;0;0;0;0;0;13942137;0;8;2;null
../instances/synthetic/synth-n_40-m_112-k_8-p_0.1.txt;1;10240046;305778;172271;0;348139;0;7249;0;11406870;3;2;1;null
../instances/complex/biology-n_13-m_39-p_0.5-4;2;8929816;149518;307517;0;424931;738479;5519;0;10940884;2;0;0;null
../instances/complex/bitcoinalpha-n_1000;0;70391609;0;0;0;0;0;0;0;70392141;0;75;74;null
../instances/synthetic/synth-n_275-m_3928-k_8-p_0.1.txt;0;341336541;0;0;0;0;0;0;0;341336149;0;0;8;null
../instances/complex/temporalGraph-n_100;0;5275580;0;0;0;0;0;0;0;5290649;0;3;0;null
../instances/complex/health-n_1000;10;110973864;633376;280838;0;432478;845814;2513;0;113734807;9;135;87;null
../instances/synthetic/synth-n_30-m_97-k_2-p_0.2.txt;0;9273357;0;0;0;0;0;0;0;9275084;0;1;1;null
../instances/synthetic/synth-n_160-m_2577-k_2-p_0.2.txt;0;91836080;0;0;0;0;0;0;0;91837507;0;0;2;null
